Column1;exporter;importer;secgroup;product;v2020;v2018;v2019
4196040;ITA;LKA;CAT;TT;245.426351420187;297.249331300042;290.500881017741
4196424;ITA;LTU;CAT;TT;1111.43371211124;1094.0163691287;1111.6567685078
4196808;ITA;LUX;CAT;TT;666.812671589369;742.377797873278;705.984149294332
4197192;ITA;LVA;CAT;TT;613.220094300831;589.422857742195;628.790061551123
4197576;ITA;MAR;CAT;TT;1955.78903804106;2392.90134008221;2309.37454347621
4197960;ITA;MED;CAT;TT;114589.633738515;135768.224174474;129446.21099958
4198344;ITA;MENA;CAT;TT;27687.3885973316;35183.1830808093;31773.1726325455
4198728;ITA;MERC;CAT;TT;5269.18099252673;6130.21145246772;5678.34087945908
4199112;ITA;MEX;CAT;TT;3550.31626782723;5033.87938651743;4288.3336788665
4199496;ITA;MKD;CAT;TT;283.967739502506;330.043753502395;318.371961293342
4199880;ITA;MLT;CAT;TT;1493.855002;2099.15007117996;1891.053435877
4200264;ITA;MOA;CAT;TT;1234.63743597877;2413.19893061424;2104.06079884809
4200648;ITA;MYS;CAT;TT;1179.23299907539;1304.37408928802;1246.96624009551
4201032;ITA;NGA;CAT;TT;855.248615584652;861.324304849182;787.521643301427
4201416;ITA;NLD;CAT;TT;12986.5563064085;12513.8364117187;12951.3689926545
4201800;ITA;NOR;CAT;TT;2232.42724063891;2508.11159600171;2443.67944667382
4202184;ITA;NRD;CAT;TT;12292.1508983311;12802.2240127174;12305.0372858032
4202568;ITA;NZL;CAT;TT;698.628026780324;718.24405086974;717.626049693916
4202952;ITA;OCN;CAT;TT;5097.57326769822;5415.10784817965;5158.81905515345
4203336;ITA;OECD;CAT;TT;371326.344285647;394361.788929078;388103.009409232
4203720;ITA;OPEC;CAT;TT;16708.4190357892;21202.4008327674;19238.0190933771
4204104;ITA;PAK;CAT;TT;572.593395767713;779.767431056626;707.64165515636
4204488;ITA;PED;CAT;TT;143947.409498056;169100.98059112;159452.675057047
4204872;ITA;PER;CAT;TT;463.883578180769;591.104504228162;639.636562278627
4205256;ITA;PHL;CAT;TT;650.761260596095;772.872553668619;875.137884847587
4205640;ITA;PMA;CAT;TT;2501.2355166554;3070.29872812104;2982.97093773255
4206024;ITA;PMO;CAT;TT;16536.0799394794;20546.3037133263;18701.1872625691
4206408;ITA;POL;CAT;TT;14742.7580607764;15928.6527721842;14950.9574085779
4206792;ITA;PRT;CAT;TT;4067.90051016532;4756.0124352019;4499.51573165137
4207176;ITA;PRY;CAT;TT;74.46092;90.561918;73.569296
4207560;ITA;RCEP;CAT;TT;42006.4539807086;43654.3276425399;43207.5584061841
4207944;ITA;ROM;CAT;TT;7787.5871960089;9027.57212537995;8577.80059898648
4208328;ITA;RUS;CAT;TT;7982.4583415112;8649.74409722079;8375.36822385672
4208712;ITA;SAF;CAT;TT;1726.26301892917;2379.90638556252;2112.38966841563
4209096;ITA;SAU;CAT;TT;3496.80534073499;3510.27307878359;3468.02541579401
4209480;ITA;SEM;CAT;TT;2061.76778578822;2305.73552159729;2317.95267596794
4209864;ITA;SGP;CAT;TT;2155.61808862018;2760.43350152365;2481.51409500881
4210248;ITA;SUN;CAT;TT;14545.1487495371;16012.9398560624;15758.1652294126
4210632;ITA;SVK;CAT;TT;3201.22939193141;3605.4250763763;3493.83686990035
4211016;ITA;SVN;CAT;TT;3927.52033678956;5610.7717079827;5160.7217107101
4211400;ITA;SWE;CAT;TT;4906.67375478063;5099.60444707653;4895.67939515522
4211784;ITA;THA;CAT;TT;1607.54283639983;1546.87663063847;1588.1806936002
4212168;ITA;TUN;CAT;TT;2720.874492;4085.48355405738;3486.523499
4212552;ITA;TUR;CAT;TT;9159.31946251205;10468.8050872133;9307.45126214898
4212936;ITA;TWN;CAT;TT;2279.82393482782;2158.58005466295;2156.65822652205
4213320;ITA;UE;CAT;TT;243481.744730321;266572.536448038;256631.939531329
4213704;ITA;UKR;CAT;TT;1946.928729;1931.996659;1960.396402
4214088;ITA;URY;CAT;TT;229.437461969614;288.481541719965;267.31122782526
4214472;ITA;USA;CAT;TT;47075.0190737726;48408.8299166395;51124.014596584
4214856;ITA;VEN;CAT;TT;162.190627821079;131.017081692341;95.4249035434705
4215240;ITA;VNM;CAT;TT;1197.612773;1508.967509;1434.337289
4215624;ITA;WLD;CAT;TT;481439.242420981;526167.374386907;513722.01397617
4216008;ITA;XXX;CAT;TT;5841.861904;7301.343464;7827.832554
4216392;ITA;YUG;CAT;TT;10175.318557862;12836.2579751156;12803.6549810166
4216776;JPN;AES;CAT;TT;88384.9696891088;111253.115221461;102360.458906779
4217160;JPN;AFA;CAT;TT;254.159004959992;338.65467643569;277.28804074063
4217544;JPN;AFN;CAT;TT;1485.16544124398;1489.07391696976;1485.67628048868
4217928;JPN;AFR;CAT;TT;24696.2966571697;30407.8282469461;30887.9872889539
4218312;JPN;AFS;CAT;TT;6440.14874729408;6636.08078231636;7497.58414020135
4218696;JPN;AFZ;CAT;TT;3339.76069682895;2340.66286476693;3363.35438792228
4219080;JPN;ALB;CAT;TT;1.99555144072724;1.53840576691696;1.96321090949383
4219464;JPN;AMA;CAT;TT;6262.60064509665;9009.64625670179;9217.08395180827
4219848;JPN;AME;CAT;TT;147744.54425845;179425.01866247;178858.98933925
4220232;JPN;AMN;CAT;TT;135258.915613748;161047.752821697;160504.642099204
4220616;JPN;AMS;CAT;TT;12485.6286447019;18377.2658407726;18354.3472400454
4221000;JPN;ANE;CAT;TT;262704.216627292;273323.417227376;256381.973080273
4221384;JPN;AOA;CAT;TT;2810.29791510063;3478.24101620398;3279.71541281297
4221768;JPN;AOZ;CAT;TT;794.23414064232;928.0015341463;838.678165531456
4222152;JPN;APEC;CAT;TT;507894.23643692;575774.676816034;546659.953128659
4222536;JPN;ARG;CAT;TT;542.2733947769;739.842159824834;664.672283828752
4222920;JPN;ASEA;CAT;TT;88488.7338303794;111353.129827837;102493.53090243
4223304;JPN;ASO;CAT;TT;381697.757737146;425712.779282762;395370.900806401
4223688;JPN;ASS;CAT;TT;15898.9258780017;20547.8403705757;18614.3938837277
4224072;JPN;AUS;CAT;TT;12713.713128601;17791.192369095;15415.277880921
4224456;JPN;AUT;CAT;TT;1533.47919007727;1813.33920725478;1714.06605487892
4224840;JPN;BAL;CAT;TT;245.698785091871;305.147608497747;311.68786635226
4225224;JPN;BEL;CAT;TT;7607.28918740253;7078.05046238066;8514.42336600031
4225608;JPN;BGD;CAT;TT;1511.9347052249;1588.94746669532;1436.04277848462
4225992;JPN;BGR;CAT;TT;169.7494160738;146.620056421188;158.87705367684
4226376;JPN;BIH;CAT;TT;2.33501466314943;2.98335290469365;4.07741243797308
4226760;JPN;BLR;CAT;TT;49.7320172486082;29.6415438341817;25.503605004677
4227144;JPN;BLX;CAT;TT;7989.65238877439;7638.5658159868;9025.53700491105
4227528;JPN;BOL;CAT;TT;67.0469017394203;143.597567957989;143.44316801957
4227912;JPN;BRA;CAT;TT;2967.47378781803;4016.14801602573;3780.23477914609
4228296;JPN;BRIC;CAT;TT;166861.574557044;172431.621527736;163072.708383126
4228680;JPN;BRN;CAT;TT;103.764141270587;100.014606376436;133.071995651375
4229064;JPN;CAL;CAT;TT;641.497616797729;574.468720330867;669.263519064382
4229448;JPN;CAN;CAT;TT;9584.37017369494;12642.5185152265;12061.6309492903
4229832;JPN;CAU;CAT;TT;185.727488845428;334.715839959127;423.621968989616
4230216;JPN;CEA;CAT;TT;265.726200876803;561.446453372567;222.33992291431
4230600;JPN;CEI;CAT;TT;7279.8444028416;9053.27243758491;8843.3379952215
4230984;JPN;CHE;CAT;TT;5284.95687049261;4422.28841675216;4612.94536565274
4231368;JPN;CHL;CAT;TT;1015.28400828119;1996.63828017359;2050.18515056514
4231752;JPN;CHN;CAT;TT;157899.971793807;161013.207718239;151975.60704908
4232136;JPN;CIV;CAT;TT;49.9453230678898;77.7180877516951;52.1861355883579
4232520;JPN;CMR;CAT;TT;30.2591106061084;20.0801923257894;20.8705976846289
4232904;JPN;COL;CAT;TT;804.092769306138;1112.3127346031;1125.66349239536
4233288;JPN;CSK;CAT;TT;1669.52801355179;1858.95131398312;1824.67174549329
4233672;JPN;CYP;CAT;TT;154.796115686478;161.707101361301;135.956596090084
4234056;JPN;CZE;CAT;TT;1497.69191897509;1635.79545699531;1601.91873470944
4234440;JPN;DEU;CAT;TT;19983.4684650134;23476.3870475955;22091.7234660298
4234824;JPN;DEV;CAT;TT;331246.112977892;387442.400512825;371776.261412673
4235208;JPN;DNK;CAT;TT;376.759424126628;460.907805635181;409.277611840214
4235592;JPN;DZA;CAT;TT;201.220269247921;126.547839290605;240.809545324158
4235976;JPN;E15;CAT;TT;62919.0166112829;76699.9433750218;75172.1237989975
4236360;JPN;E28;CAT;TT;70327.6989425718;84263.9137891689;82959.5294266977
4236744;JPN;ECU;CAT;TT;230.314944130271;429.57947584991;490.793774351453
4237128;JPN;EGY;CAT;TT;974.960780473631;996.151144955086;912.525397495186
4237512;JPN;EM1;CAT;TT;92960.1296791022;117039.273248152;109326.138800759
4237896;JPN;ENM;CAT;TT;8787.36540567968;9215.60252004047;9365.51508648907
4238280;JPN;ESP;CAT;TT;2313.14631574566;3405.32690592975;3269.79122272885
4238664;JPN;EST;CAT;TT;142.761429914828;165.292840282453;190.05692748414
4239048;JPN;EUA;CAT;TT;19613.8374110045;22215.2041613081;21716.1502517724
4239432;JPN;EUC;CAT;TT;87127.1707821068;102628.066126339;100528.187794132
4239816;JPN;EUR;CAT;TT;52235.6210061025;63226.5963599954;61324.2722991195
4240200;JPN;FIN;CAT;TT;567.553775749966;664.264266815354;616.242950667706
4240584;JPN;FRA;CAT;TT;5148.13111512745;9226.41616327303;8903.72083953729
4240968;JPN;G20;CAT;TT;458033.337260763;526415.33287223;504184.320514659
4241352;JPN;G8;CAT;TT;168169.071481453;202725.133839699;201351.03070767
4241736;JPN;GAB;CAT;TT;21.083365;26.52692339656;31.563178
4242120;JPN;GBR;CAT;TT;10094.2099743111;12904.3242617229;12990.8298795594
4242504;JPN;GLF;CAT;TT;14595.9836094476;18972.5555386592;18717.5721899797
4242888;JPN;GOA;CAT;TT;10349.2314243892;14854.8765450415;13605.1235837349
4243272;JPN;GRC;CAT;TT;189.076497421435;409.064211332209;309.390220155046
4243656;JPN;HKG;CAT;TT;14737.8933777995;16726.3152029868;15448.509488228
4244040;JPN;HRV;CAT;TT;37.8565454112817;45.9104897165364;52.3190124885821
4244424;JPN;HUN;CAT;TT;1587.91935141704;1650.23631980988;1702.16326251463
4244808;JPN;IDN;CAT;TT;9216.57230980726;15831.8155827461;14020.8867497027
4245192;JPN;IND;CAT;TT;9134.73213406572;11092.8301233512;11044.7490768666
4245576;JPN;IRL;CAT;TT;1237.20750765202;1505.59748743615;1172.02604677689
4245960;JPN;ISL;CAT;TT;45.6441747770071;85.6823331926491;55.2714493504548
4246344;JPN;ISR;CAT;TT;1306.03342093746;2356.00278262544;1920.30833873967
4246728;JPN;ITA;CAT;TT;3512.68823636166;3857.55369286806;3846.5131849084
4247112;JPN;JPN;CAT;TT;0.0;0.0;0.0
4247496;JPN;KAZ;CAT;TT;364.57122802417;389.354095253145;418.993935728637
4247880;JPN;KEN;CAT;TT;720.902177315632;897.972216912209;854.939553177082
4248264;JPN;KGZ;CAT;TT;14.997618;16.7815424484582;18.594116352595
4248648;JPN;KOR;CAT;TT;45165.5936586726;53083.7113281318;46214.4983494393
4249032;JPN;LBY;CAT;TT;16.0718892799985;32.0441717982246;32.939312
4249416;JPN;LKA;CAT;TT;372.153067541632;1254.34384110261;634.588106429264
4249800;JPN;LTU;CAT;TT;60.551111904232;72.3995171665096;67.8928414915697
4250184;JPN;LUX;CAT;TT;382.363201371857;560.515353606141;511.113638910737
4250568;JPN;LVA;CAT;TT;42.3862432728101;67.4552510487844;53.73809737655
4250952;JPN;MAR;CAT;TT;224.223659903402;195.520540884259;198.651703908698
4251336;JPN;MED;CAT;TT;18282.6218066152;26265.8804387323;24345.3074656829
4251720;JPN;MENA;CAT;TT;18256.1479098756;23771.7474646297;23390.4031487526
4252104;JPN;MERC;CAT;TT;3619.84377379442;4928.18725764898;4590.55594852481
4252488;JPN;MEX;CAT;TT;8395.09501831694;11641.0618530166;10633.0703560637
4252872;JPN;MKD;CAT;TT;27.2414847420383;6.60549753034238;17.6932541750791
4253256;JPN;MLT;CAT;TT;116.476133575606;676.314610801039;129.642851753562
4253640;JPN;MOA;CAT;TT;868.965438246588;954.115226375334;1266.84633954457
4254024;JPN;MYS;CAT;TT;12641.2757513448;14019.2861990108;13356.7014235651
4254408;JPN;NGA;CAT;TT;287.430107476074;329.778437277774;394.187809859113
4254792;JPN;NLD;CAT;TT;8557.19238691166;9269.46211677838;8996.94693543233
4255176;JPN;NOR;CAT;TT;1200.07376938754;1246.6441248797;1199.93633265234
4255560;JPN;NRD;CAT;TT;3252.59840453582;4060.06896855834;3696.48803265962
4255944;JPN;NZL;CAT;TT;1995.93241414244;2797.21409425497;2598.79705470124
4256328;JPN;OCN;CAT;TT;14709.6455427434;20588.4064633499;18014.0749356222
4256712;JPN;OECD;CAT;TT;277170.591510049;332237.654037913;320563.539959887
4257096;JPN;OPEC;CAT;TT;15369.9761898103;19936.7869252723;19943.4716435144
4257480;JPN;PAK;CAT;TT;1171.8097741559;2105.46178269992;1247.54834795137
4257864;JPN;PED;CAT;TT;303732.229297486;345299.211219752;327562.464965062
4258248;JPN;PER;CAT;TT;468.573597125464;737.549728837244;701.015920380826
4258632;JPN;PHL;CAT;TT;8841.98041566915;11311.0854492;10699.2393004847
4259016;JPN;PMA;CAT;TT;6287.4271594939;5432.08058593943;6307.33885100274
4259400;JPN;PMO;CAT;TT;16770.9824686316;22282.67354766;21904.7268682639
4259784;JPN;POL;CAT;TT;2864.18847989037;2145.50442268751;2882.60720116678
4260168;JPN;PRT;CAT;TT;353.884073515604;466.16395435835;410.298693422629
4260552;JPN;PRY;CAT;TT;68.7809382377841;107.892562622659;92.5590638764747
4260936;JPN;RCEP;CAT;TT;306263.944825602;346038.455337557;318697.711236571
4261320;JPN;ROM;CAT;TT;401.135565769265;445.448178149466;421.504683473456
4261704;JPN;RUS;CAT;TT;5890.36483414892;7302.25118709508;7183.79455924843
4262088;JPN;SAF;CAT;TT;1736.60896203943;2604.68738344971;2503.19443722926
4262472;JPN;SAU;CAT;TT;4246.75218505844;4117.67899361767;5112.44860624475
4262856;JPN;SEM;CAT;TT;24.7140555420881;34.8363687701736;28.6481299846767
4263240;JPN;SGP;CAT;TT;14112.6771593556;20326.5325391857;16523.6634173241
4263624;JPN;SUN;CAT;TT;7525.54318793347;9358.42004608266;9155.02586157376
4264008;JPN;SVK;CAT;TT;171.836094576702;223.155856987807;222.75301078385
4264392;JPN;SVN;CAT;TT;161.333924821383;128.13031271921;167.975354690756
4264776;JPN;SWE;CAT;TT;1062.56726049468;1602.57043803545;1415.75968814891
4265160;JPN;THA;CAT;TT;25591.3439605678;32414.0520425516;30295.002719412
4265544;JPN;TUN;CAT;TT;68.6888423390246;138.810220041585;100.750321760638
4265928;JPN;TUR;CAT;TT;2932.66651564825;3510.30139978855;2804.78521705018
4266312;JPN;TWN;CAT;TT;44900.7577970128;42500.1829780184;42743.3581935259
4266696;JPN;UE;CAT;TT;60233.4889682607;71359.5895274459;69968.6995471383
4267080;JPN;UKR;CAT;TT;508.725015697671;419.081775622349;550.489886983235
4267464;JPN;URY;CAT;TT;41.3156529617033;64.3045191757558;53.0898216734919
4267848;JPN;USA;CAT;TT;117279.450421736;136764.172453454;137809.94079385
4268232;JPN;VEN;CAT;TT;17.872005228403;19.754539;35.605834
4268616;JPN;VNM;CAT;TT;17339.6224755666;16775.8746884354;16795.7017772257
4269000;JPN;WLD;CAT;TT;641282.568249;738195.054754;705671.082657
4269384;JPN;XXX;CAT;TT;16.7988141283899;21.3624354839239;25.0174282628923
4269768;JPN;YUG;CAT;TT;253.48102517994;218.466021640956;270.713163777067
4270152;KAZ;AES;CAT;TT;292.615474698554;939.3418350865;953.587581863743
4270536;KAZ;AFA;CAT;TT;0.101691;0.395398;0.200669
4270920;KAZ;AFN;CAT;TT;167.323092030342;383.430381191002;235.85150531643
4271304;KAZ;AFR;CAT;TT;735.445371097275;1334.83228233755;1135.40962051849
4271688;KAZ;AFS;CAT;TT;28.7612407189392;48.343096936069;56.7216253968318
4272072;KAZ;AFZ;CAT;TT;15.458322;17.508395;21.794406
4272456;KAZ;ALB;CAT;TT;1.50591532340712;0.0173295224321612;1.8308640974959
4272840;KAZ;AMA;CAT;TT;11.161883;4.588341;53.382228
4273224;KAZ;AME;CAT;TT;1302.03150395173;1777.68072226165;1673.31062583979
4273608;KAZ;AMN;CAT;TT;1177.32431457382;1670.31471156844;1532.75259875902
4273992;KAZ;AMS;CAT;TT;124.707189377904;107.36601069321;140.558027080775
4274376;KAZ;ANE;CAT;TT;11850.4421787041;11489.2144541874;12012.146928869
4274760;KAZ;AOA;CAT;TT;27.463941;73.180043;58.247406
4275144;KAZ;AOZ;CAT;TT;621.926442;517.59453;399.371173
4275528;KAZ;APEC;CAT;TT;18851.6613244929;19687.37099811;20714.9972919869
4275912;KAZ;ARG;CAT;TT;10.289876704545;5.04780723931645;5.46216204689842
4276296;KAZ;ASEA;CAT;TT;638.948044698554;939.3517620865;1151.87113311171
4276680;KAZ;ASO;CAT;TT;15168.5778343035;14169.2610246954;15350.5767674391
4277064;KAZ;ASS;CAT;TT;3010.01765455225;1737.56309780142;2380.53749379907
4277448;KAZ;AUS;CAT;TT;15.5024535403618;2.23545557338781;4.13940674297363
4277832;KAZ;AUT;CAT;TT;970.146879980017;1659.72598232488;1634.75512112634
4278216;KAZ;BAL;CAT;TT;758.030207;1119.852944;875.206257
4278600;KAZ;BEL;CAT;TT;129.546496875034;147.469222095674;164.367886480455
4278984;KAZ;BGD;CAT;TT;0.955048079332728;0.809416634168118;1.69003836469511
4279368;KAZ;BGR;CAT;TT;211.850624234255;183.449785420598;285.554872653596
4279752;KAZ;BIH;CAT;TT;2.42892542217575;1.79394374889137;2.72713950166239
4280136;KAZ;BLR;CAT;TT;100.258258;138.549357;156.105357
4280520;KAZ;BLX;CAT;TT;129.557494217728;147.470404852243;164.379689749004
4280904;KAZ;BOL;CAT;TT;0.0177621568839301;0.0878217985156102;0.0073799447031895
4281288;KAZ;BRA;CAT;TT;99.140445;92.086984;75.780845
4281672;KAZ;BRIC;CAT;TT;15635.061885;14264.743683;15717.861254248
4282056;KAZ;BRN;CAT;TT;346.33257;0.009927;198.283551247969
4282440;KAZ;CAL;CAT;TT;0.291837;0.054699;0.01575
4282824;KAZ;CAN;CAT;TT;299.052631;315.243434;349.91214
4283208;KAZ;CAU;CAT;TT;230.944112;254.875824;258.731096
4283592;KAZ;CEA;CAT;TT;2965.914003;2283.867452;2779.359303
4283976;KAZ;CEI;CAT;TT;9583.805744;10120.927346;11005.885452
4284360;KAZ;CHE;CAT;TT;117.079342026489;673.935262866676;454.887485302224
4284744;KAZ;CHL;CAT;TT;1.38369535595374;0.106789501210704;0.311767550024783
4285128;KAZ;CHN;CAT;TT;10021.534009;8587.69597100001;9430.306247
4285512;KAZ;CIV;CAT;TT;0.0238573191051152;0.138162202237724;0.0119823737681312
4285896;KAZ;CMR;CAT;TT;0.16929;0.013549;0.0
4286280;KAZ;COL;CAT;TT;2.34304235358595;3.40711650684168;4.09692092289396
4286664;KAZ;CSK;CAT;TT;416.686244097438;726.489821366943;643.6296530873
4287048;KAZ;CYP;CAT;TT;8.97033742474398;18.7964158826795;43.7743631673723
4287432;KAZ;CZE;CAT;TT;330.283547261709;648.303257212311;594.206417473101
4287816;KAZ;DEU;CAT;TT;2675.14129620071;4310.47940753885;3480.04577529951
4288200;KAZ;DEV;CAT;TT;13994.0687452158;23096.019370487;19847.6708553994
4288584;KAZ;DNK;CAT;TT;5.93423307822866;0.560979445767911;1.11298697737992
4288968;KAZ;DZA;CAT;TT;68.3295934463305;156.839534612601;102.764957107147
4289352;KAZ;E15;CAT;TT;10807.4361777208;17578.2068215348;15047.1175529147
4289736;KAZ;E28;CAT;TT;15138.9475912425;24283.825624163;20775.9978245421
4290120;KAZ;ECU;CAT;TT;0.0722499950486025;1.68838850092673;0.0943808487092255
4290504;KAZ;EGY;CAT;TT;6.13819016170751;22.094204864604;13.9942711260035
4290888;KAZ;EM1;CAT;TT;1777.69813435643;2361.44026172039;2394.80984952547
4291272;KAZ;ENM;CAT;TT;5292.68795607696;8346.54836907043;7319.86102958642
4291656;KAZ;ESP;CAT;TT;1278.44752819898;2458.90129054784;1534.1598383195
4292040;KAZ;EST;CAT;TT;29.553151;65.452329;52.311546
4292424;KAZ;EUA;CAT;TT;2039.30069588616;2660.22188341661;2239.8086597595
4292808;KAZ;EUC;CAT;TT;26061.5621042134;36645.25965962;33595.8602494892
4293192;KAZ;EUR;CAT;TT;10981.2738142035;18413.1410869208;15628.3122345696
4293576;KAZ;FIN;CAT;TT;3.00523938569025;136.987275414162;10.8195035327246
4293960;KAZ;FRA;CAT;TT;1774.54231841152;3415.71197691888;3452.22954838663
4294344;KAZ;G20;CAT;TT;35914.8816143076;44253.2847386129;42549.9906157288
4294728;KAZ;G8;CAT;TT;13958.1289373813;18781.872390781;17655.0195908276
4295112;KAZ;GAB;CAT;TT;0.0078894441535955;0.0137042167823481;0.0442382803832531
4295496;KAZ;GBR;CAT;TT;700.491926915308;419.715193959575;425.83168681247
4295880;KAZ;GLF;CAT;TT;535.183908142423;854.637664249996;771.988820412825
4296264;KAZ;GOA;CAT;TT;515.887007;848.662355;756.004181
4296648;KAZ;GRC;CAT;TT;1748.04923292521;1875.8763385663;1750.33585307735
4297032;KAZ;HKG;CAT;TT;0.899895155237636;1.71429761596952;1.0103662556833
4297416;KAZ;HRV;CAT;TT;312.181304270203;344.835928882812;111.292835266989
4297800;KAZ;HUN;CAT;TT;164.72901889768;540.421248629342;323.320515298998
4298184;KAZ;IDN;CAT;TT;112.322217563648;34.0490703552021;122.155611101802
4298568;KAZ;IND;CAT;TT;1991.54636349809;1134.75158655051;1716.69803459102
4298952;KAZ;IRL;CAT;TT;1.9248870184586;0.0179951689676538;0.0672866944285055
4299336;KAZ;ISL;CAT;TT;0.279028859637013;0.0126241526565506;0.0125422382411765
4299720;KAZ;ISR;CAT;TT;0.807785205570244;34.5882249604832;26.0860883924001
4300104;KAZ;ITA;CAT;TT;1399.87398806412;1999.63871800702;2294.73731403185
4300488;KAZ;JPN;CAT;TT;717.444886354722;1508.06439022897;1005.1504924926
4300872;KAZ;KAZ;CAT;TT;0.0;0.0;0.0
4301256;KAZ;KEN;CAT;TT;2.85921241899892;0.156852127544855;0.0515459364977679
4301640;KAZ;KGZ;CAT;TT;602.013498000001;716.456134;749.746789
4302024;KAZ;KOR;CAT;TT;1041.19543199505;1308.49407011538;1496.46109878599
4302408;KAZ;LBY;CAT;TT;0.001255;0.02311;0.058407
4302792;KAZ;LKA;CAT;TT;5.2195254052909;5.99108046566264;3.65179911525734
4303176;KAZ;LTU;CAT;TT;691.445954;997.431804;770.738121
4303560;KAZ;LUX;CAT;TT;0.0109973426936593;0.0011827565693378;0.0118032685491132
4303944;KAZ;LVA;CAT;TT;37.031102;56.968811;52.15659
4304328;KAZ;MAR;CAT;TT;58.2367559470214;147.743901621371;78.3912745198669
4304712;KAZ;MED;CAT;TT;7951.07496095038;12143.5045131753;10890.2178912638
4305096;KAZ;MENA;CAT;TT;706.684130378335;1286.48918540148;1078.68799512166
4305480;KAZ;MERC;CAT;TT;109.431015704545;97.1415622393164;82.53011002451
4305864;KAZ;MEX;CAT;TT;2.919899;3.240429;4.816975
4306248;KAZ;MKD;CAT;TT;1.23488356827834;29.0745513598222;1.9178502969817
4306632;KAZ;MLT;CAT;TT;30.8150770030481;36.2722259302433;12.8750762112666
4307016;KAZ;MOA;CAT;TT;3.369345;13.832915;44.761581
4307400;KAZ;MYS;CAT;TT;59.7677781820638;359.977773632464;544.600728138339
4307784;KAZ;NGA;CAT;TT;0.948602610341399;0.0327103895040297;0.598118568517997
4308168;KAZ;NLD;CAT;TT;101.44830923406;212.593063304819;56.5999335342392
4308552;KAZ;NOR;CAT;TT;4.73541585670296;16.6583226275588;12.9023871463582
4308936;KAZ;NRD;CAT;TT;27.88840915624;163.836530294188;35.9263262765618
4309320;KAZ;NZL;CAT;TT;7.28082266127893e-05;0.906182046666616;0.165356164305523
4309704;KAZ;OCN;CAT;TT;15.5025263485884;3.14163762005442;4.30476290727915
4310088;KAZ;OECD;CAT;TT;17460.1994801313;28857.3137356885;24331.8124366773
4310472;KAZ;OPEC;CAT;TT;604.543498638297;1013.23556196981;875.548922217583
4310856;KAZ;PAK;CAT;TT;16.573764569534;5.22651415107592;2.59549148013067
4311240;KAZ;PED;CAT;TT;28634.9164192707;30295.0472777935;31484.6150405224
4311624;KAZ;PER;CAT;TT;0.297540811886613;0.345541146399125;0.135239789934066
4312008;KAZ;PHL;CAT;TT;4.32721823024637;103.795866011646;0.0149425810654703
4312392;KAZ;PMA;CAT;TT;638.631649079333;535.967040634168;422.871367364695
4312776;KAZ;PMO;CAT;TT;539.361038347993;903.058804210479;842.836489805226
4313160;KAZ;POL;CAT;TT;1114.70762017578;2148.12711073363;1540.89211253705
4313544;KAZ;PRT;CAT;TT;4.93835211480944;930.910866831424;230.964108991387
4313928;KAZ;PRY;CAT;TT;0.000694;0.005859;0.00073
4314312;KAZ;RCEP;CAT;TT;12434.6248983969;12346.7478310509;13088.0937342976
4314696;KAZ;ROM;CAT;TT;1303.56101022992;1575.65370430409;1854.3952565711
4315080;KAZ;RUS;CAT;TT;5168.054861;5584.950801;6013.490611
4315464;KAZ;SAF;CAT;TT;9.19237592634019;30.084326;34.0206652376646
4315848;KAZ;SAU;CAT;TT;19.2969011424226;5.97530924999583;15.9846394128259
4316232;KAZ;SEM;CAT;TT;101.010484793333;5.24163338136653;12.9578328555886
4316616;KAZ;SGP;CAT;TT;44.9158839200393;220.883710968894;192.583730870275
4317000;KAZ;SUN;CAT;TT;10341.835951;11240.78029;11881.091709
4317384;KAZ;SVK;CAT;TT;86.4026968357297;78.1865641546312;49.4232356141989
4317768;KAZ;SVN;CAT;TT;9.97997018862302;11.7196174778926;37.9393298337777
4318152;KAZ;SWE;CAT;TT;13.9344919759811;9.61732865404274;11.0789063818579
4318536;KAZ;THA;CAT;TT;12.6100513446442;37.9643889257656;7.89701597589809
4318920;KAZ;TUN;CAT;TT;34.6172974752831;56.7296300924266;40.6425955634127
4319304;KAZ;TUR;CAT;TT;1110.53477312083;1513.77302179763;1326.74087150848
4319688;KAZ;TWN;CAT;TT;69.367956199136;83.2457252271038;79.2187243346896
4320072;KAZ;UE;CAT;TT;14438.4556643272;23864.1104302034;20350.1661377297
4320456;KAZ;UKR;CAT;TT;516.621012;1142.227778;1048.452296
4320840;KAZ;URY;CAT;TT;0.0;0.000912;1.28637297761157
4321224;KAZ;USA;CAT;TT;875.351784573823;1351.83084856844;1178.02348375901
4321608;KAZ;VEN;CAT;TT;0.0;0.00045;0.0
4321992;KAZ;VNM;CAT;TT;58.3804884579122;182.616326192528;86.3198031963647
4322376;KAZ;WLD;CAT;TT;43279.5888825659;53927.0336889146;51755.1572632865
4322760;KAZ;XXX;CAT;TT;11.972069;0.0;0.0
4323144;KAZ;YUG;CAT;TT;426.835568242613;392.665674850785;166.834987754999
4323528;KEN;AES;CAT;TT;153.389311094981;85.7762847590997;124.553048843232
4323912;KEN;AFA;CAT;TT;33.225163;28.652524;29.900992
4324296;KEN;AFN;CAT;TT;199.598201248621;276.447553476202;254.219868203871
4324680;KEN;AFR;CAT;TT;2902.43143128107;2328.17187290901;2921.5503151352
4325064;KEN;AFS;CAT;TT;2130.75035556726;1605.06842956808;2008.69556791239
