,exporter,importer,secgroup,product,v2020
6865608,TUR,LUX,CAT,TT,82.6101880108571
6865992,TUR,LVA,CAT,TT,104.716134
6866376,TUR,MAR,CAT,TT,2057.266185
6866760,TUR,MED,CAT,TT,47839.3984962823
6867144,TUR,MENA,CAT,TT,36723.0456748795
6867528,TUR,MERC,CAT,TT,846.513635
6867912,TUR,MEX,CAT,TT,538.630391
6868296,TUR,MKD,CAT,TT,415.936354
6868680,TUR,MLT,CAT,TT,432.449231
6869064,TUR,MOA,CAT,TT,3946.791246
6869448,TUR,MYS,CAT,TT,381.912653
6869832,TUR,NGA,CAT,TT,610.888123
6870216,TUR,NLD,CAT,TT,4463.22421520306
6870600,TUR,NOR,CAT,TT,828.24258524284
6870984,TUR,NRD,CAT,TT,3400.84955370938
6871368,TUR,NZL,CAT,TT,111.491148027208
6871752,TUR,OCN,CAT,TT,775.582315732407
6872136,TUR,OECD,CAT,TT,95406.0248034998
6872520,TUR,OPEC,CAT,TT,23096.69787
6872904,TUR,PAK,CAT,TT,620.161947
6873288,TUR,PED,CAT,TT,78368.946378
6873672,TUR,PER,CAT,TT,231.529525
6874056,TUR,PHL,CAT,TT,101.191928
6874440,TUR,PMA,CAT,TT,4121.544057
6874824,TUR,PMO,CAT,TT,27498.4670448795
6875208,TUR,POL,CAT,TT,3474.882605
6875592,TUR,PRT,CAT,TT,829.747245681192
6875976,TUR,PRY,CAT,TT,52.332789
6876360,TUR,RCEP,CAT,TT,6767.07201891665
6876744,TUR,ROM,CAT,TT,3895.655948
6877128,TUR,RUS,CAT,TT,4506.813414
6877512,TUR,SAF,CAT,TT,583.988844
6877896,TUR,SAU,CAT,TT,2507.786916
6878280,TUR,SEM,CAT,TT,1485.462198
6878664,TUR,SGP,CAT,TT,302.921462800625
6879048,TUR,SUN,CAT,TT,15090.976987
6879432,TUR,SVK,CAT,TT,549.953983
6879816,TUR,SVN,CAT,TT,1641.84128
6880200,TUR,SWE,CAT,TT,1143.21113449497
6880584,TUR,THA,CAT,TT,184.010332
6880968,TUR,TUN,CAT,TT,928.09772
6881352,TUR,TUR,CAT,TT,0.0
6881736,TUR,TWN,CAT,TT,278.805073228112
6882120,TUR,UE,CAT,TT,70707.5610290523
6882504,TUR,UKR,CAT,TT,2090.409778
6882888,TUR,URY,CAT,TT,51.567241
6883272,TUR,USA,CAT,TT,10487.0704998903
6883656,TUR,VEN,CAT,TT,236.265947
6884040,TUR,VNM,CAT,TT,244.321616
6884424,TUR,WLD,CAT,TT,169657.939777
6884808,TUR,XXX,CAT,TT,87.258334
6885192,TUR,YUG,CAT,TT,4380.438877
6885576,TWN,AES,CAT,TT,49309.5481145319
6885960,TWN,AFA,CAT,TT,130.799018819467
6886344,TWN,AFN,CAT,TT,593.382208652808
6886728,TWN,AFR,CAT,TT,5338.66200784718
6887112,TWN,AFS,CAT,TT,1119.01711216047
6887496,TWN,AFZ,CAT,TT,183.576958346778
6887880,TWN,ALB,CAT,TT,3.97251326737595
6888264,TWN,AMA,CAT,TT,595.634982539996
6888648,TWN,AME,CAT,TT,62326.7632131225
6889032,TWN,AMN,CAT,TT,59495.3265531603
6889416,TWN,AMS,CAT,TT,2831.43665996219
6889800,TWN,ANE,CAT,TT,188736.449036281
6890184,TWN,AOA,CAT,TT,410.953246997481
6890568,TWN,AOZ,CAT,TT,263.932102420941
6890952,TWN,APEC,CAT,TT,302458.914753088
6891336,TWN,ARG,CAT,TT,188.933003434546
6891720,TWN,ASEA,CAT,TT,49367.5483139945
6892104,TWN,ASO,CAT,TT,247445.56916349
6892488,TWN,ASS,CAT,TT,5301.30223285571
6892872,TWN,AUS,CAT,TT,3627.25866807387
6893256,TWN,AUT,CAT,TT,604.74307971198
6893640,TWN,BAL,CAT,TT,278.191397068265
6894024,TWN,BEL,CAT,TT,1003.08182450421
6894408,TWN,BGD,CAT,TT,849.502476214496
6894792,TWN,BGR,CAT,TT,126.52671442404
6895176,TWN,BIH,CAT,TT,3.88776055863624
6895560,TWN,BLR,CAT,TT,20.4776401982307
6895944,TWN,BLX,CAT,TT,1038.89512775586
6896328,TWN,BOL,CAT,TT,6.86787832422207
6896712,TWN,BRA,CAT,TT,1196.48820646183
6897096,TWN,BRIC,CAT,TT,144979.381019014
6897480,TWN,BRN,CAT,TT,58.0001994626326
6897864,TWN,CAL,CAT,TT,682.137951482244
6898248,TWN,CAN,CAT,TT,3778.82305665064
6898632,TWN,CAU,CAT,TT,22.5682785762433
6899016,TWN,CEA,CAT,TT,12.9980427980043
6899400,TWN,CEI,CAT,TT,1314.7993662241
6899784,TWN,CHE,CAT,TT,801.208409010599
6900168,TWN,CHL,CAT,TT,171.869432625909
6900552,TWN,CHN,CAT,TT,142642.393734782
6900936,TWN,CIV,CAT,TT,26.3337242543267
6901320,TWN,CMR,CAT,TT,3.227655
6901704,TWN,COL,CAT,TT,259.018335082363
6902088,TWN,CSK,CAT,TT,654.673071558561
6902472,TWN,CYP,CAT,TT,20.955413789361
6902856,TWN,CZE,CAT,TT,551.674762978944
6903240,TWN,DEU,CAT,TT,8151.56761651182
6903624,TWN,DEV,CAT,TT,147396.632423155
6904008,TWN,DNK,CAT,TT,349.363627096143
6904392,TWN,DZA,CAT,TT,78.1778833976168
6904776,TWN,E15,CAT,TT,24573.0622398577
6905160,TWN,E28,CAT,TT,27551.6508452578
6905544,TWN,ECU,CAT,TT,121.59036459532
6905928,TWN,EGY,CAT,TT,385.11440558634
6906312,TWN,EM1,CAT,TT,42142.4481882372
6906696,TWN,ENM,CAT,TT,3562.37627132273
6907080,TWN,ESP,CAT,TT,1149.71023025106
6907464,TWN,EST,CAT,TT,71.3672615325293
6907848,TWN,EUA,CAT,TT,5628.03686788293
6908232,TWN,EUC,CAT,TT,31158.8229507571
6908616,TWN,EUR,CAT,TT,20866.538487301
6909000,TWN,FIN,CAT,TT,267.224786928058
6909384,TWN,FRA,CAT,TT,1627.73270224746
6909768,TWN,G20,CAT,TT,260326.961084659
6910152,TWN,G8,CAT,TT,94892.2413654175
6910536,TWN,GAB,CAT,TT,0.974342215214329
6910920,TWN,GBR,CAT,TT,3335.66412860771
6911304,TWN,GLF,CAT,TT,2502.71199941036
6911688,TWN,GOA,CAT,TT,1625.42479297778
6912072,TWN,GRC,CAT,TT,117.13672434324
6912456,TWN,HKG,CAT,TT,5537.78206312829
6912840,TWN,HRV,CAT,TT,41.6320937668988
6913224,TWN,HUN,CAT,TT,623.490686691617
6913608,TWN,IDN,CAT,TT,2319.23405585169
6913992,TWN,IND,CAT,TT,2965.3423324777
6914376,TWN,IRL,CAT,TT,455.577655131392
6914760,TWN,ISL,CAT,TT,5.4745581179636
6915144,TWN,ISR,CAT,TT,801.223297742762
6915528,TWN,ITA,CAT,TT,1578.56752462485
6915912,TWN,JPN,CAT,TT,23851.3732092544
6916296,TWN,KAZ,CAT,TT,38.3990713781763
6916680,TWN,KEN,CAT,TT,149.545933112034
6917064,TWN,KGZ,CAT,TT,1.3390505907153
6917448,TWN,KOR,CAT,TT,16704.9000291163
6917832,TWN,LBY,CAT,TT,15.644673
6918216,TWN,LKA,CAT,TT,309.302172835916
6918600,TWN,LTU,CAT,TT,110.264724826935
6918984,TWN,LUX,CAT,TT,35.813303251653
6919368,TWN,LVA,CAT,TT,96.5594107088007
6919752,TWN,MAR,CAT,TT,70.5571875244118
6920136,TWN,MED,CAT,TT,7583.6128265265
6920520,TWN,MENA,CAT,TT,4219.6448956867
6920904,TWN,MERC,CAT,TT,1475.0227144152
6921288,TWN,MEX,CAT,TT,2769.05844701488
6921672,TWN,MKD,CAT,TT,3.73984768419499
6922056,TWN,MLT,CAT,TT,22.9598349131935
6922440,TWN,MOA,CAT,TT,322.327389880774
6922824,TWN,MYS,CAT,TT,9608.56635159237
6923208,TWN,NGA,CAT,TT,96.0712065261412
6923592,TWN,NLD,CAT,TT,4966.14078189655
6923976,TWN,NOR,CAT,TT,298.046337365323
6924360,TWN,NRD,CAT,TT,1487.05223224355
6924744,TWN,NZL,CAT,TT,471.011111747745
6925128,TWN,OCN,CAT,TT,4098.26977982162
6925512,TWN,OECD,CAT,TT,134778.272241397
6925896,TWN,OPEC,CAT,TT,2827.51271114465
6926280,TWN,PAK,CAT,TT,444.269702446543
6926664,TWN,PED,CAT,TT,196894.035423598
6927048,TWN,PER,CAT,TT,189.090710379188
6927432,TWN,PHL,CAT,TT,5785.42616428159
6927816,TWN,PMA,CAT,TT,1979.14948846446
6928200,TWN,PMO,CAT,TT,3626.2626870339
6928584,TWN,POL,CAT,TT,894.643635974528
6928968,TWN,PRT,CAT,TT,363.795332015488
6929352,TWN,PRY,CAT,TT,31.6889913819145
6929736,TWN,RCEP,CAT,TT,236664.485066969
6930120,TWN,ROM,CAT,TT,195.173785680884
6930504,TWN,RUS,CAT,TT,1082.49887830744
6930888,TWN,SAF,CAT,TT,528.488273886512
6931272,TWN,SAU,CAT,TT,877.287206432582
6931656,TWN,SEM,CAT,TT,28.8840158547809
6932040,TWN,SGP,CAT,TT,13999.0243935943
6932424,TWN,SUN,CAT,TT,1592.99076329237
6932808,TWN,SVK,CAT,TT,102.998308579617
6933192,TWN,SVN,CAT,TT,120.341971532763
6933576,TWN,SWE,CAT,TT,566.942922736058
6933960,TWN,THA,CAT,TT,5472.09934514449
6934344,TWN,TUN,CAT,TT,43.8880591444394
6934728,TWN,TUR,CAT,TT,1147.15929741634
6935112,TWN,TWN,CAT,TT,0.0
6935496,TWN,UE,CAT,TT,24215.9867166501
6935880,TWN,UKR,CAT,TT,136.518404375298
6936264,TWN,URY,CAT,TT,57.9125131369084
6936648,TWN,USA,CAT,TT,52947.4450494948
6937032,TWN,VEN,CAT,TT,12.342242
6937416,TWN,VNM,CAT,TT,11443.0598525852
6937800,TWN,WLD,CAT,TT,347194.556258
6938184,TWN,XXX,CAT,TT,924.738922782854
6938568,TWN,YUG,CAT,TT,198.485689397274
6938952,UE,AES,CAT,TT,71349.8585017163
6939336,UE,AFA,CAT,TT,4779.71581390688
6939720,UE,AFN,CAT,TT,73475.3213255928
6940104,UE,AFR,CAT,TT,253359.487281057
6940488,UE,AFS,CAT,TT,66371.8923163646
6940872,UE,AFZ,CAT,TT,22616.0131408674
6941256,UE,ALB,CAT,TT,3304.05522812157
6941640,UE,AMA,CAT,TT,17005.7533457298
6942024,UE,AME,CAT,TT,544520.015752477
6942408,UE,AMN,CAT,TT,468602.201837801
6942792,UE,AMS,CAT,TT,75917.8139146763
6943176,UE,ANE,CAT,TT,403229.671221996
6943560,UE,AOA,CAT,TT,5741.57639584342
6943944,UE,AOZ,CAT,TT,1255.09722694617
6944328,UE,APEC,CAT,TT,1080932.98013045
6944712,UE,ARG,CAT,TT,6736.94799943198
6945096,UE,ASEA,CAT,TT,71512.7243304944
6945480,UE,ASO,CAT,TT,561401.770624772
6945864,UE,ASS,CAT,TT,49787.9312153854
6946248,UE,AUS,CAT,TT,32064.2738730108
6946632,UE,AUT,CAT,TT,118088.374523361
6947016,UE,BAL,CAT,TT,48176.5203415508
6947400,UE,BEL,CAT,TT,205594.263783428
6947784,UE,BGD,CAT,TT,2517.67316986162
6948168,UE,BGR,CAT,TT,21415.8616201666
6948552,UE,BIH,CAT,TT,6143.53863630687
6948936,UE,BLR,CAT,TT,7372.3225102014
6949320,UE,BLX,CAT,TT,223142.556867646
6949704,UE,BOL,CAT,TT,454.576914799358
6950088,UE,BRA,CAT,TT,30233.4312042413
6950472,UE,BRIC,CAT,TT,356099.815739433
6950856,UE,BRN,CAT,TT,162.865828778075
6951240,UE,CAL,CAT,TT,874.216065264123
6951624,UE,CAN,CAT,TT,44720.4985705696
6952008,UE,CAU,CAT,TT,4461.24023032454
6952392,UE,CEA,CAT,TT,6282.61890754778
6952776,UE,CEI,CAT,TT,141239.091269337
6953160,UE,CHE,CAT,TT,151481.42325857
6953544,UE,CHL,CAT,TT,8437.74541052046
6953928,UE,CHN,CAT,TT,236075.714544786
6954312,UE,CIV,CAT,TT,3170.4623481041
6954696,UE,CMR,CAT,TT,1577.82662114737
6955080,UE,COL,CAT,TT,5168.89317354613
6955464,UE,CSK,CAT,TT,176319.737259872
6955848,UE,CYP,CAT,TT,6139.87640936443
6956232,UE,CZE,CAT,TT,115763.537124415
6956616,UE,DEU,CAT,TT,622745.595268724
6957000,UE,DEV,CAT,TT,3483052.53069472
6957384,UE,DNK,CAT,TT,65384.7079381693
6957768,UE,DZA,CAT,TT,15809.5181166926
6958152,UE,E15,CAT,TT,2597146.96461956
6958536,UE,E28,CAT,TT,3225886.31644787
6958920,UE,ECU,CAT,TT,1897.76721357224
6959304,UE,EGY,CAT,TT,20050.2845568202
6959688,UE,EM1,CAT,TT,239006.976468417
6960072,UE,ENM,CAT,TT,740687.849942302
6960456,UE,ESP,CAT,TT,170843.656193587
6960840,UE,EST,CAT,TT,13774.5680975477
6961224,UE,EUA,CAT,TT,605377.115350018
6961608,UE,EUC,CAT,TT,3679620.57558041
6961992,UE,EUR,CAT,TT,2286719.71583508
6962376,UE,FIN,CAT,TT,41141.4935046461
6962760,UE,FRA,CAT,TT,372175.834422159
6963144,UE,G20,CAT,TT,4309000.83080044
6963528,UE,G8,CAT,TT,1904874.82835032
6963912,UE,GAB,CAT,TT,764.757944179254
6964296,UE,GBR,CAT,TT,292881.94748681
6964680,UE,GLF,CAT,TT,80572.509337699
6965064,UE,GOA,CAT,TT,53180.0803584955
6965448,UE,GRC,CAT,TT,29932.8296107461
6965832,UE,HKG,CAT,TT,20350.4659400241
6966216,UE,HRV,CAT,TT,20201.2580817123
6966600,UE,HUN,CAT,TT,80380.5029574034
6966984,UE,IDN,CAT,TT,8491.59112693771
6967368,UE,IND,CAT,TT,34827.7336108075
6967752,UE,IRL,CAT,TT,33997.7783130296
6968136,UE,ISL,CAT,TT,4089.25771081467
6968520,UE,ISR,CAT,TT,24130.772417409
6968904,UE,ITA,CAT,TT,240782.886289397
6969288,UE,JPN,CAT,TT,64741.9517780199
6969672,UE,KAZ,CAT,TT,6852.28620531316
6970056,UE,KEN,CAT,TT,2062.48298673243
6970440,UE,KGZ,CAT,TT,299.363659085333
6970824,UE,KOR,CAT,TT,53215.3476041276
6971208,UE,LBY,CAT,TT,4227.440302
6971592,UE,LKA,CAT,TT,1040.5200390016
6971976,UE,LTU,CAT,TT,20846.3183481084
6972360,UE,LUX,CAT,TT,17548.2930842185
6972744,UE,LVA,CAT,TT,13555.6338958947
6973128,UE,MAR,CAT,TT,23245.5579794796
6973512,UE,MED,CAT,TT,1082551.69302132
6973896,UE,MENA,CAT,TT,186987.594964693
6974280,UE,MERC,CAT,TT,39044.7082526658
6974664,UE,MEX,CAT,TT,35833.3362155658
6975048,UE,MKD,CAT,TT,4750.3269928544
6975432,UE,MLT,CAT,TT,4209.09697667559
6975816,UE,MOA,CAT,TT,8808.99188399186
6976200,UE,MYS,CAT,TT,12076.2239079668
6976584,UE,NGA,CAT,TT,10565.0532711474
6976968,UE,NLD,CAT,TT,234941.251151234
6977352,UE,NOR,CAT,TT,49068.5052816493
6977736,UE,NRD,CAT,TT,254921.439456346
6978120,UE,NZL,CAT,TT,4970.03581266384
6978504,UE,OCN,CAT,TT,37034.3096856746
6978888,UE,OECD,CAT,TT,4049450.20801931
6979272,UE,OPEC,CAT,TT,114382.676241533
6979656,UE,PAK,CAT,TT,4242.46494414705
6980040,UE,PED,CAT,TT,1528586.31894106
6980424,UE,PER,CAT,TT,3362.73954760043
6980808,UE,PHL,CAT,TT,6385.13567797278
6981192,UE,PMA,CAT,TT,27262.9996029393
6981576,UE,PMO,CAT,TT,113512.2736391
6981960,UE,POL,CAT,TT,182449.427663956
6982344,UE,PRT,CAT,TT,55850.5780289874
6982728,UE,PRY,CAT,TT,685.565711688553
6983112,UE,RCEP,CAT,TT,462580.047943102
6983496,UE,ROM,CAT,TT,65451.8827190902
6983880,UE,RUS,CAT,TT,89627.8041616279
6984264,UE,SAF,CAT,TT,20835.5801902798
6984648,UE,SAU,CAT,TT,27392.4289792036
6985032,UE,SEM,CAT,TT,18646.6015345722
6985416,UE,SGP,CAT,TT,20178.4754215967
6985800,UE,SUN,CAT,TT,189415.611610887
6986184,UE,SVK,CAT,TT,60556.2001354562
6986568,UE,SVN,CAT,TT,23995.1877985144
6986952,UE,SWE,CAT,TT,95237.4750210669
6987336,UE,THA,CAT,TT,13131.6310775236
6987720,UE,TUN,CAT,TT,10142.5203706004
6988104,UE,TUR,CAT,TT,75011.4592203187
6988488,UE,TWN,CAT,TT,28846.1913550381
6988872,UE,UE,CAT,TT,2933004.36896106
6989256,UE,UKR,CAT,TT,26343.4555952364
6989640,UE,URY,CAT,TT,1388.76333730397
6990024,UE,USA,CAT,TT,388048.367051665
6990408,UE,VEN,CAT,TT,545.630056242064
6990792,UE,VNM,CAT,TT,10212.5852244546
6991176,UE,WLD,CAT,TT,5132054.82096534
6991560,UE,XXX,CAT,TT,93152.9717266209
6991944,UE,YUG,CAT,TT,73736.9130439602
6992328,UKR,AES,CAT,TT,1761.94459610684
6992712,UKR,AFA,CAT,TT,99.683547
6993096,UKR,AFN,CAT,TT,3481.52494759578
6993480,UKR,AFR,CAT,TT,7725.14948861059
6993864,UKR,AFS,CAT,TT,1055.69638957181
6994248,UKR,AFZ,CAT,TT,569.088452
6994632,UKR,ALB,CAT,TT,31.1412165330112
6995016,UKR,AMA,CAT,TT,238.539968
6995400,UKR,AME,CAT,TT,1862.96988558908
6995784,UKR,AMN,CAT,TT,1395.25648186931
6996168,UKR,AMS,CAT,TT,467.713403719766
6996552,UKR,ANE,CAT,TT,9213.40856211037
6996936,UKR,AOA,CAT,TT,38.163594
6997320,UKR,AOZ,CAT,TT,72.532955
6997704,UKR,APEC,CAT,TT,16283.4185537542
6998088,UKR,ARG,CAT,TT,14.3089560842928
6998472,UKR,ASEA,CAT,TT,1762.76451740966
6998856,UKR,ASO,CAT,TT,14079.6429318578
6999240,UKR,ASS,CAT,TT,3018.64727809145
6999624,UKR,AUS,CAT,TT,70.8342892869513
7000008,UKR,AUT,CAT,TT,853.678075346362
7000392,UKR,BAL,CAT,TT,873.466028
7000776,UKR,BEL,CAT,TT,333.34185549985
7001160,UKR,BGD,CAT,TT,419.537051453027
7001544,UKR,BGR,CAT,TT,637.54599492707
7001928,UKR,BIH,CAT,TT,26.9004471216354
7002312,UKR,BLR,CAT,TT,1431.597493
7002696,UKR,BLX,CAT,TT,368.659765408004
7003080,UKR,BOL,CAT,TT,0.620433665212169
7003464,UKR,BRA,CAT,TT,88.110487
7003848,UKR,BRIC,CAT,TT,11898.5792313028
7004232,UKR,BRN,CAT,TT,0.819921302817515
7004616,UKR,CAL,CAT,TT,2.639099
7005000,UKR,CAN,CAT,TT,107.386937
7005384,UKR,CAU,CAT,TT,952.273353
7005768,UKR,CEA,CAT,TT,1057.417226
7006152,UKR,CEI,CAT,TT,7615.702203
7006536,UKR,CHE,CAT,TT,142.795123975227
7006920,UKR,CHL,CAT,TT,8.32891703022662
7007304,UKR,CHN,CAT,TT,8057.093428
7007688,UKR,CIV,CAT,TT,55.585667816584
7008072,UKR,CMR,CAT,TT,55.9575760959535
7008456,UKR,COL,CAT,TT,32.9480013118732
7008840,UKR,CSK,CAT,TT,1603.41295955755
7009224,UKR,CYP,CAT,TT,34.0659500180853
7009608,UKR,CZE,CAT,TT,1133.01154686699
7009992,UKR,DEU,CAT,TT,2665.57125087819
7010376,UKR,DEV,CAT,TT,13822.3779490878
7010760,UKR,DNK,CAT,TT,187.083145598194
7011144,UKR,DZA,CAT,TT,621.797831091122
7011528,UKR,E15,CAT,TT,10804.0723266169
7011912,UKR,E28,CAT,TT,20233.0660540228
7012296,UKR,ECU,CAT,TT,8.66066100893662
7012680,UKR,EGY,CAT,TT,1688.00535940061
7013064,UKR,EM1,CAT,TT,6783.01191909028
7013448,UKR,ENM,CAT,TT,10248.6058527341
7013832,UKR,ESP,CAT,TT,1316.04718203662
7014216,UKR,EST,CAT,TT,132.92298
7014600,UKR,EUA,CAT,TT,3449.37303816598
7014984,UKR,EUC,CAT,TT,30664.8979567384
7015368,UKR,EUR,CAT,TT,11355.0806041482
7015752,UKR,FIN,CAT,TT,78.1124450064828
7016136,UKR,FRA,CAT,TT,506.231326306364
7016520,UKR,G20,CAT,TT,40210.6964806867
7016904,UKR,G8,CAT,TT,9530.64223493047
7017288,UKR,GAB,CAT,TT,10.9328027250733
7017672,UKR,GBR,CAT,TT,633.243338450302
7018056,UKR,GLF,CAT,TT,2319.25550664909
7018440,UKR,GOA,CAT,TT,1569.341759
7018824,UKR,GRC,CAT,TT,181.466132040978
7019208,UKR,HKG,CAT,TT,25.6588219749038
7019592,UKR,HRV,CAT,TT,42.0418681062969
7019976,UKR,HUN,CAT,TT,1649.69110132041
7020360,UKR,IDN,CAT,TT,873.180038726267
7020744,UKR,IND,CAT,TT,2062.48734353622
7021128,UKR,IRL,CAT,TT,99.8678884126222
7021512,UKR,ISL,CAT,TT,4.0573059903741
7021896,UKR,ISR,CAT,TT,183.526280793913
7022280,UKR,ITA,CAT,TT,1916.10136810453
7022664,UKR,JPN,CAT,TT,485.465139018913
7023048,UKR,KAZ,CAT,TT,370.636046
7023432,UKR,KEN,CAT,TT,81.6396418529663
7023816,UKR,KGZ,CAT,TT,51.22269
7024200,UKR,KOR,CAT,TT,568.985439498758
7024584,UKR,LBY,CAT,TT,328.217478
7024968,UKR,LKA,CAT,TT,68.0291072311717
7025352,UKR,LTU,CAT,TT,461.902421
7025736,UKR,LUX,CAT,TT,35.3179099081538
7026120,UKR,LVA,CAT,TT,278.640627
7026504,UKR,MAR,CAT,TT,414.625419386084
7026888,UKR,MED,CAT,TT,11029.0355743858
7027272,UKR,MENA,CAT,TT,6669.45309903878
7027656,UKR,MERC,CAT,TT,104.315534772016
7028040,UKR,MEX,CAT,TT,89.1468286335941
7028424,UKR,MKD,CAT,TT,94.0121018659508
7028808,UKR,MLT,CAT,TT,9.07685288734388
7029192,UKR,MOA,CAT,TT,685.146364
7029576,UKR,MYS,CAT,TT,218.094993862885
7029960,UKR,NGA,CAT,TT,138.844309201339
7030344,UKR,NLD,CAT,TT,1701.19910424263
7030728,UKR,NOR,CAT,TT,57.3584686120615
7031112,UKR,NRD,CAT,TT,404.175348581149
7031496,UKR,NZL,CAT,TT,14.8082062622053
7031880,UKR,OCN,CAT,TT,85.6424955491566
7032264,UKR,OECD,CAT,TT,23684.3597082761
7032648,UKR,OPEC,CAT,TT,3433.90719282161
7033032,UKR,PAK,CAT,TT,357.077305568217
7033416,UKR,PED,CAT,TT,39446.4847562551
7033800,UKR,PER,CAT,TT,68.101283785446
7034184,UKR,PHL,CAT,TT,187.059908329109
7034568,UKR,PMA,CAT,TT,1063.79755745303
7034952,UKR,PMO,CAT,TT,3187.928151443
7035336,UKR,POL,CAT,TT,3426.52471064044
7035720,UKR,PRT,CAT,TT,219.247321411587
7036104,UKR,PRY,CAT,TT,0.878177
7036488,UKR,RCEP,CAT,TT,10959.9510194765
7036872,UKR,ROM,CAT,TT,1091.27976059083
7037256,UKR,RUS,CAT,TT,3752.555395
7037640,UKR,SAF,CAT,TT,43.9643928798888
7038024,UKR,SAU,CAT,TT,749.913747649088
7038408,UKR,SEM,CAT,TT,158.924608484265
7038792,UKR,SGP,CAT,TT,82.501160204113
7039176,UKR,SUN,CAT,TT,8489.168231
7039560,UKR,SVK,CAT,TT,470.401412690553
7039944,UKR,SVN,CAT,TT,61.888501357832
7040328,UKR,SWE,CAT,TT,77.5639833740369
7040712,UKR,THA,CAT,TT,190.808437324117
7041096,UKR,TUN,CAT,TT,428.878859717963
7041480,UKR,TUR,CAT,TT,2300.94042713315
7041864,UKR,TWN,CAT,TT,76.2057336177973
7042248,UKR,UE,CAT,TT,19599.8227155725
7042632,UKR,UKR,CAT,TT,0.0
7043016,UKR,URY,CAT,TT,1.0179146877236
7043400,UKR,USA,CAT,TT,1198.72271623572
7043784,UKR,VEN,CAT,TT,6.19860414605492
7044168,UKR,VNM,CAT,TT,207.660958660348
7044552,UKR,WLD,CAT,TT,54425.3605427959
7044936,UKR,XXX,CAT,TT,92.70028
7045320,UKR,YUG,CAT,TT,383.76752693598
7045704,URY,AES,CAT,TT,150.018547545711
7046088,URY,AFA,CAT,TT,6.203618
7046472,URY,AFN,CAT,TT,351.214848105049
7046856,URY,AFR,CAT,TT,631.281373143584
7047240,URY,AFS,CAT,TT,121.160637780949
7047624,URY,AFZ,CAT,TT,40.923723
7048008,URY,ALB,CAT,TT,0.139873
7048392,URY,AMA,CAT,TT,177.18855
7048776,URY,AME,CAT,TT,3141.20439273174
7049160,URY,AMN,CAT,TT,691.403203600399
7049544,URY,AMS,CAT,TT,2449.80118913134
7049928,URY,ANE,CAT,TT,2183.86844881618
7050312,URY,AOA,CAT,TT,10.286092
7050696,URY,AOZ,CAT,TT,1.060027
7051080,URY,APEC,CAT,TT,3409.36663624161
7051464,URY,ARG,CAT,TT,351.657907856773
7051848,URY,ASEA,CAT,TT,150.180991768775
7052232,URY,ASO,CAT,TT,2516.80803731361
7052616,URY,ASS,CAT,TT,173.856955887207
7053000,URY,AUS,CAT,TT,7.3802464928751
7053384,URY,AUT,CAT,TT,39.7575537414654
7053768,URY,BAL,CAT,TT,3.27493124620325
7054152,URY,BEL,CAT,TT,18.5592049532073
7054536,URY,BGD,CAT,TT,45.9128068755709
7054920,URY,BGR,CAT,TT,5.06659002812673
7055304,URY,BIH,CAT,TT,4.5818382852372
7055688,URY,BLR,CAT,TT,1.59883388303949
7056072,URY,BLX,CAT,TT,18.6657956448782
7056456,URY,BOL,CAT,TT,59.0693332491689
7056840,URY,BRA,CAT,TT,1257.245717
7057224,URY,BRIC,CAT,TT,3389.58027116035
7057608,URY,BRN,CAT,TT,0.162444223063769
7057992,URY,CAL,CAT,TT,2.764386
7058376,URY,CAN,CAT,TT,87.464705
7058760,URY,CAU,CAT,TT,3.26780311724787
7059144,URY,CEA,CAT,TT,0.039965
7059528,URY,CEI,CAT,TT,112.787500868435
7059912,URY,CHE,CAT,TT,19.4458062420778
7060296,URY,CHL,CAT,TT,127.45508108162
7060680,URY,CHN,CAT,TT,2027.10933409613
7061064,URY,CIV,CAT,TT,5.69371168178553
7061448,URY,CMR,CAT,TT,7.94013623475339
7061832,URY,COL,CAT,TT,65.9968320974065
7062216,URY,CSK,CAT,TT,8.7856189801795
7062600,URY,CYP,CAT,TT,1.04794940827156
7062984,URY,CZE,CAT,TT,7.14326350712937
7063368,URY,DEU,CAT,TT,162.90410662286
7063752,URY,DEV,CAT,TT,1840.45775862511
7064136,URY,DNK,CAT,TT,8.85928095606996
7064520,URY,DZA,CAT,TT,235.519121430558
7064904,URY,E15,CAT,TT,944.300894504609
7065288,URY,E28,CAT,TT,1006.91506242791
7065672,URY,ECU,CAT,TT,54.38480961207
7066056,URY,EGY,CAT,TT,79.1724760617001
7066440,URY,EM1,CAT,TT,1248.89804302383
7066824,URY,ENM,CAT,TT,101.323772256493
7067208,URY,ESP,CAT,TT,66.7637037165367
7067592,URY,EST,CAT,TT,0.956514630648599
7067976,URY,EUA,CAT,TT,310.515371621323
7068360,URY,EUC,CAT,TT,1378.61110901578
7068744,URY,EUR,CAT,TT,894.465065218479
7069128,URY,FIN,CAT,TT,10.267181100576
7069512,URY,FRA,CAT,TT,37.0450418466819
7069896,URY,G20,CAT,TT,5879.91392727551
7070280,URY,G8,CAT,TT,945.477239039657
7070664,URY,GAB,CAT,TT,7.15807520831694
7071048,URY,GBR,CAT,TT,51.6068259018843
7071432,URY,GLF,CAT,TT,42.1806574983896
7071816,URY,GOA,CAT,TT,26.706445
7072200,URY,GRC,CAT,TT,2.46666682816321
7072584,URY,HKG,CAT,TT,40.8522256896252
